date,datatype,station,attributes,value
2018-01-01T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJBG0017,"T,,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,",3.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,",25.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0039,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0044,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJES0018,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJES0018,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJES0024,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJES0024,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJES0024,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMD0043,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMD0043,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMD0045,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMD0045,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMD0062,"T,,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMD0062,"T,,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJMD0062,",,N,",0.0
2018-01-01T00:00:00,WESF,GHCND:US1NJMD0062,"T,,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMD0066,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMD0070,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMD0070,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMD0073,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMD0074,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMN0010,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMN0010,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMN0012,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMN0012,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMN0048,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMN0048,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJMN0048,",,N,",13.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMN0069,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMN0069,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMS0011,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMS0011,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMS0040,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMS0040,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMS0049,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMS0049,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMS0059,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJMS0089,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJMS0089,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJMS0089,",,N,",13.0
2018-01-01T00:00:00,WESF,GHCND:US1NJMS0089,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJPS0005,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJPS0005,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJPS0005,",,N,",10.0
2018-01-01T00:00:00,WESF,GHCND:US1NJPS0005,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJPS0012,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJPS0012,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJPS0012,",,N,",13.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJPS0014,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJPS0014,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJPS0014,"T,,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJPS0022,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJPS0022,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJPS0025,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJPS0025,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJUN0003,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJUN0003,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJUN0010,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJUN0010,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJUN0010,",,N,",13.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJUN0014,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJUN0017,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJUN0017,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYKN0025,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYKN0025,",,N,",0.0
2018-01-01T00:00:00,WESF,GHCND:US1NYKN0025,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0007,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYNS0007,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0014,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0024,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYNS0024,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0027,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0030,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0034,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYNS0034,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0035,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYNS0035,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0036,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYNS0036,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NYNS0036,",,N,",1.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0042,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYNS0042,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0043,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYNS0043,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NYNS0043,",,N,",13.0
2018-01-01T00:00:00,WESD,GHCND:US1NYNS0043,",,N,",0.3
2018-01-01T00:00:00,PRCP,GHCND:US1NYNS0046,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYQN0002,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYQN0027,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NYQN0027,",,N,",13.0
2018-01-01T00:00:00,WESD,GHCND:US1NYQN0027,",,N,",0.5
2018-01-01T00:00:00,PRCP,GHCND:US1NYRL0005,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYSF0061,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYSF0061,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYSF0062,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYSF0092,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYSF0092,",,N,",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NYWC0018,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYWC0018,",,N,",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NYWC0018,",,N,",51.0
2018-01-01T00:00:00,WESF,GHCND:US1NYWC0018,",,N,",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NYWC0019,",,N,",25.0
2018-01-01T00:00:00,SNWD,GHCND:US1NYWC0019,",,N,",25.0
2018-01-01T00:00:00,PRCP,GHCND:USC00066655,",,7,0700",0.0
2018-01-01T00:00:00,PRCP,GHCND:USC00280907,",,7,0700",0.0
2018-01-01T00:00:00,SNOW,GHCND:USC00280907,",,7,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USC00280907,",,7,0700",0.0
2018-01-01T00:00:00,TMAX,GHCND:USC00280907,",,7,0700",-10.6
2018-01-01T00:00:00,TMIN,GHCND:USC00280907,",,7,0700",-15.6
2018-01-01T00:00:00,TOBS,GHCND:USC00280907,",,7,0700",-15.6
2018-01-01T00:00:00,PRCP,GHCND:USC00281335,",,7,0700",0.0
2018-01-01T00:00:00,SNOW,GHCND:USC00281335,",,7,",0.0
2018-01-01T00:00:00,TMAX,GHCND:USC00281335,",,7,0700",-7.8
2018-01-01T00:00:00,TMIN,GHCND:USC00281335,",,7,0700",-15.0
2018-01-01T00:00:00,PRCP,GHCND:USC00283704,",,7,0700",0.0
2018-01-01T00:00:00,SNOW,GHCND:USC00283704,",,7,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USC00283704,"T,,7,0700",0.0
2018-01-01T00:00:00,TMAX,GHCND:USC00283704,",,7,0700",-7.2
2018-01-01T00:00:00,TMIN,GHCND:USC00283704,",,7,0700",-15.0
2018-01-01T00:00:00,TOBS,GHCND:USC00283704,",,7,0700",-15.0
2018-01-01T00:00:00,PRCP,GHCND:USC00289187,",,7,0700",0.0
2018-01-01T00:00:00,SNOW,GHCND:USC00289187,",,7,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USC00289187,",,7,0700",25.0
2018-01-01T00:00:00,TMIN,GHCND:USC00289187,",,7,0700",-22.2
2018-01-01T00:00:00,PRCP,GHCND:USC00301309,",,7,0700",0.0
2018-01-01T00:00:00,SNOW,GHCND:USC00301309,",,7,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USC00301309,",,7,0700",0.0
2018-01-01T00:00:00,TMAX,GHCND:USC00301309,",,7,0700",-9.4
2018-01-01T00:00:00,TMIN,GHCND:USC00301309,",,7,0700",-14.4
2018-01-01T00:00:00,TOBS,GHCND:USC00301309,",,7,0700",-14.4
2018-01-01T00:00:00,PRCP,GHCND:USC00308577,",,7,0800",0.0
2018-01-01T00:00:00,SNOW,GHCND:USC00308577,",,7,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USC00308577,",,7,0800",0.0
2018-01-01T00:00:00,TMAX,GHCND:USC00308577,",,7,0800",-9.4
2018-01-01T00:00:00,TMIN,GHCND:USC00308577,",,7,0800",-15.0
2018-01-01T00:00:00,TOBS,GHCND:USC00308577,",,7,0800",-14.4
2018-01-01T00:00:00,AWND,GHCND:USW00014732,",,W,",7.6
2018-01-01T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2018-01-01T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2018-01-01T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",-10.8
2018-01-01T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",-7.1
2018-01-01T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",-13.2
2018-01-01T00:00:00,WDF2,GHCND:USW00014732,",,W,",320.0
2018-01-01T00:00:00,WDF5,GHCND:USW00014732,",,W,",300.0
2018-01-01T00:00:00,WSF2,GHCND:USW00014732,",,W,",11.2
2018-01-01T00:00:00,WSF5,GHCND:USW00014732,",,W,",14.3
2018-01-01T00:00:00,AWND,GHCND:USW00014734,",,W,",5.7
2018-01-01T00:00:00,PRCP,GHCND:USW00014734,",,W,2400",0.0
2018-01-01T00:00:00,SNOW,GHCND:USW00014734,",,W,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USW00014734,"T,,W,2400",0.0
2018-01-01T00:00:00,TAVG,GHCND:USW00014734,"H,,S,",-11.1
2018-01-01T00:00:00,TMAX,GHCND:USW00014734,",,W,2400",-6.6
2018-01-01T00:00:00,TMIN,GHCND:USW00014734,",,W,2400",-14.3
2018-01-01T00:00:00,WDF2,GHCND:USW00014734,",,W,",330.0
2018-01-01T00:00:00,WDF5,GHCND:USW00014734,",,W,",320.0
2018-01-01T00:00:00,WSF2,GHCND:USW00014734,",,W,",10.7
2018-01-01T00:00:00,WSF5,GHCND:USW00014734,",,W,",14.3
2018-01-01T00:00:00,AWND,GHCND:USW00054743,",,W,",2.9
2018-01-01T00:00:00,PGTM,GHCND:USW00054743,",,W,",1011.0
2018-01-01T00:00:00,PRCP,GHCND:USW00054743,",,W,",0.0
2018-01-01T00:00:00,TMAX,GHCND:USW00054743,",,W,",-7.7
2018-01-01T00:00:00,TMIN,GHCND:USW00054743,",,W,",-16.0
2018-01-01T00:00:00,WDF2,GHCND:USW00054743,",,W,",320.0
2018-01-01T00:00:00,WDF5,GHCND:USW00054743,",,W,",320.0
2018-01-01T00:00:00,WSF2,GHCND:USW00054743,",,W,",7.6
2018-01-01T00:00:00,WSF5,GHCND:USW00054743,",,W,",11.2
2018-01-01T00:00:00,AWND,GHCND:USW00054787,",,W,",3.8
2018-01-01T00:00:00,PGTM,GHCND:USW00054787,",,W,",1245.0
2018-01-01T00:00:00,PRCP,GHCND:USW00054787,",,W,",0.0
2018-01-01T00:00:00,TMAX,GHCND:USW00054787,",,W,",-7.7
2018-01-01T00:00:00,TMIN,GHCND:USW00054787,",,W,",-14.3
2018-01-01T00:00:00,WDF2,GHCND:USW00054787,",,W,",330.0
2018-01-01T00:00:00,WDF5,GHCND:USW00054787,",,W,",310.0
2018-01-01T00:00:00,WSF2,GHCND:USW00054787,",,W,",7.2
2018-01-01T00:00:00,WSF5,GHCND:USW00054787,",,W,",10.3
2018-01-01T00:00:00,AWND,GHCND:USW00094728,",,W,",3.5
2018-01-01T00:00:00,PRCP,GHCND:USW00094728,",,W,2400",0.0
2018-01-01T00:00:00,SNOW,GHCND:USW00094728,",,W,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USW00094728,"T,,W,2400",0.0
2018-01-01T00:00:00,TMAX,GHCND:USW00094728,",,W,2400",-7.1
2018-01-01T00:00:00,TMIN,GHCND:USW00094728,",,W,2400",-13.8
2018-01-01T00:00:00,WDF2,GHCND:USW00094728,",,W,",300.0
2018-01-01T00:00:00,WDF5,GHCND:USW00094728,",,W,",300.0
2018-01-01T00:00:00,WSF2,GHCND:USW00094728,",,W,",6.7
2018-01-01T00:00:00,WSF5,GHCND:USW00094728,",,W,",11.2
2018-01-01T00:00:00,AWND,GHCND:USW00094741,",,W,",5.6
2018-01-01T00:00:00,PGTM,GHCND:USW00094741,",,W,",947.0
2018-01-01T00:00:00,PRCP,GHCND:USW00094741,",,W,",0.0
2018-01-01T00:00:00,TMAX,GHCND:USW00094741,",,W,",-6.6
2018-01-01T00:00:00,TMIN,GHCND:USW00094741,",,W,",-14.3
2018-01-01T00:00:00,WDF2,GHCND:USW00094741,",,W,",310.0
2018-01-01T00:00:00,WDF5,GHCND:USW00094741,",,W,",320.0
2018-01-01T00:00:00,WSF2,GHCND:USW00094741,",,W,",9.4
2018-01-01T00:00:00,WSF5,GHCND:USW00094741,",,W,",13.4
2018-01-01T00:00:00,AWND,GHCND:USW00094745,",,W,",5.7
2018-01-01T00:00:00,PGTM,GHCND:USW00094745,",,W,",1455.0
2018-01-01T00:00:00,PRCP,GHCND:USW00094745,",,W,2400",0.0
2018-01-01T00:00:00,TMAX,GHCND:USW00094745,",,W,2400",-8.8
2018-01-01T00:00:00,TMIN,GHCND:USW00094745,",,W,2400",-15.5
2018-01-01T00:00:00,WDF2,GHCND:USW00094745,",,W,",290.0
2018-01-01T00:00:00,WDF5,GHCND:USW00094745,",,W,",310.0
2018-01-01T00:00:00,WSF2,GHCND:USW00094745,",,W,",9.8
2018-01-01T00:00:00,WSF5,GHCND:USW00094745,",,W,",13.4
2018-01-01T00:00:00,AWND,GHCND:USW00094789,",,W,",7.9
2018-01-01T00:00:00,PRCP,GHCND:USW00094789,",,W,2400",0.0
2018-01-01T00:00:00,SNOW,GHCND:USW00094789,",,W,",0.0
2018-01-01T00:00:00,SNWD,GHCND:USW00094789,",,W,2400",0.0
2018-01-01T00:00:00,TAVG,GHCND:USW00094789,"H,,S,",-11.3
2018-01-01T00:00:00,TMAX,GHCND:USW00094789,",,W,2400",-7.7
2018-01-01T00:00:00,TMIN,GHCND:USW00094789,",,W,2400",-13.8
2018-01-01T00:00:00,WDF2,GHCND:USW00094789,",,W,",310.0
2018-01-01T00:00:00,WDF5,GHCND:USW00094789,",,W,",310.0
2018-01-01T00:00:00,WSF2,GHCND:USW00094789,",,W,",13.0
2018-01-01T00:00:00,WSF5,GHCND:USW00094789,",,W,",15.2
2018-01-02T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJBG0017,"T,,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,",25.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0044,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJES0018,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJES0018,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJES0024,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJES0024,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJES0024,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJHD0002,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJHD0002,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJHD0002,",,N,",13.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMD0043,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMD0043,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMD0045,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMD0045,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMD0062,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMD0062,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJMD0062,"T,,N,",0.0
2018-01-02T00:00:00,WESF,GHCND:US1NJMD0062,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMD0066,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMD0070,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMD0070,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMD0073,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMD0074,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMN0010,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMN0010,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMN0012,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMN0012,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMN0048,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMN0048,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJMN0048,",,N,",13.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMN0069,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMN0069,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMS0011,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMS0011,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMS0040,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMS0040,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMS0049,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMS0049,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMS0059,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJMS0089,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJMS0089,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJMS0089,",,N,",13.0
2018-01-02T00:00:00,WESF,GHCND:US1NJMS0089,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJPS0005,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJPS0005,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJPS0005,",,N,",10.0
2018-01-02T00:00:00,WESF,GHCND:US1NJPS0005,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJPS0012,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJPS0012,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJPS0012,",,N,",13.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJPS0014,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJPS0014,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJPS0014,"T,,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJPS0022,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJPS0022,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJPS0025,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJPS0025,",,N,",0.0
2018-01-02T00:00:00,DAPR,GHCND:US1NJPS0028,",,N,",4.0
2018-01-02T00:00:00,MDPR,GHCND:US1NJPS0028,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJUN0003,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJUN0003,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJUN0010,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJUN0010,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJUN0010,",,N,",13.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJUN0014,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJUN0017,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJUN0017,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYKN0025,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYKN0025,",,N,",0.0
2018-01-02T00:00:00,WESF,GHCND:US1NYKN0025,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0007,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYNS0007,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0014,",,N,",0.0
2018-01-02T00:00:00,DAPR,GHCND:US1NYNS0018,",,N,",2.0
2018-01-02T00:00:00,MDPR,GHCND:US1NYNS0018,"T,,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NYNS0018,",,N,",13.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0024,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYNS0024,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0030,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0034,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYNS0034,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0035,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYNS0035,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0036,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYNS0036,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NYNS0036,"T,,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0037,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0041,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0042,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYNS0042,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0045,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYNS0046,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYQN0002,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYQN0027,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NYQN0027,",,N,",5.0
2018-01-02T00:00:00,WESD,GHCND:US1NYQN0027,",,N,",0.3
2018-01-02T00:00:00,PRCP,GHCND:US1NYRL0005,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYSF0061,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYSF0061,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYSF0062,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYSF0092,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYSF0092,",,N,",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NYWC0018,",,N,",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NYWC0018,",,N,",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NYWC0018,",,N,",51.0
